"data";"close";"open";"high";"low"
"3034";"2021-07-28";39500;37265,93349564;39589;36418
"3035";"2021-07-29";40017;39490;40900;38803
"3036";"2021-07-30";40036,0612375;40017;40623;39272
"3037";"2021-07-31";42214,50801313;40040;42299,15230804;38343
"3038";"2021-08-01";41439;42196,27398595;42398;41051
"3039";"2021-08-02";39867;41440;42532;39493
"3040";"2021-08-03";39149,45625755;39873;40449;38716
"3041";"2021-08-04";38217;39154;39781;37663
"3042";"2021-08-05";39743;38219;39965;37519,81411605
"3043";"2021-08-06";40887;39738;41352;37318
"3044";"2021-08-07";42854;40890;43385;39900
"3045";"2021-08-08";44568;42853;44698;42380
"3046";"2021-08-09";43793;44569;45250;43300
"3047";"2021-08-10";46282,21851123;43782,46903142;46438;42790
"3048";"2021-08-11";45612;46280,02549592;46695;44635
"3049";"2021-08-12";45531;45611;46727;45341
"3050";"2021-08-13";44424;45530;46186;43786
"3051";"2021-08-14";47835;44413;47967;44266
"3052";"2021-08-15";47084;47836;48141;45935
"3053";"2021-08-16";47022;47084;47369;45471
"3054";"2021-08-17";45937;47023;48069;45689
"3055";"2021-08-18";44695;45932,90307576;47167;44441
"3056";"2021-08-19";44721;44692;46010;44266
"3057";"2021-08-20";46765;44721;47061;43992
"3058";"2021-08-21";49330,49713104;46766;49400;46647
"3059";"2021-08-22";48837;49333;49788;48219
"3060";"2021-08-23";49266;48835;49488;48075
"3061";"2021-08-24";49525;49267;50558;49055
"3062";"2021-08-25";47698;49523;49860;47555
"3063";"2021-08-26";48992,74927858;47696,45550645;49255;47142,96628448
"3064";"2021-08-27";46840;48992,29076835;49385;46310
"3065";"2021-08-28";49079;46836;49159;46363
"3066";"2021-08-29";48914;49079;49310;48385,91723403
"3067";"2021-08-30";48800;48913,9769579;49650;47760
"3068";"2021-08-31";47004,84288151;48801;48924,66460268;46903
"3069";"2021-09-01";47157;47003,4670629;48244;46725
"3070";"2021-09-02";48823;47142;49139;46590
"3071";"2021-09-03";49274;48827;50365;48631
"3072";"2021-09-04";50001;49273,73784718;51142;48332
"3073";"2021-09-05";49899;50001;50544;49401
"3074";"2021-09-06";51780;49899;51900;49470
"3075";"2021-09-07";52676;51779;52742;51050
"3076";"2021-09-08";46849;52672;52888;43220
"3077";"2021-09-09";46070,61738592;46854;47351;44472
"3078";"2021-09-10";46389;46054;47398,57959466;45546
"3079";"2021-09-11";44852;46396;47044;44155
"3080";"2021-09-12";45169;44851;45990;44750
"3081";"2021-09-13";46038,87431928;45169,7693418;46466;44774,17967564
"3082";"2021-09-14";44960;46039;46874;43444
"3083";"2021-09-15";47152;44958;47238,51708787;44699
"3084";"2021-09-16";48137;47134;48444;46724
"3085";"2021-09-17";47782;48137,76809977;48530;47061
"3086";"2021-09-18";47296;47782;48183;46771
"3087";"2021-09-19";48308;47296,15646179;48819;47066
"3088";"2021-09-20";47239;48319;48370,29414611;46837
"3089";"2021-09-21";43025;47244;47327;42567
"3090";"2021-09-22";40747,95941373;43025;43625;39678
"3091";"2021-09-23";43574;40748;44000;40601
"3092";"2021-09-24";44884,68321336;43575;45000;43102
"3093";"2021-09-25";42856;44893;45164,4867643;40755
"3094";"2021-09-26";42714;42861;42986,84667145;41728
"3095";"2021-09-27";43190;42714;43963;40800
"3096";"2021-09-28";42181;43188;44355,99143738;42135
"3097";"2021-09-29";41064;42181;42777;40928
"3098";"2021-09-30";41530;41046;42606;40804
"3099";"2021-10-01";43830;41539;44122;41432
"3100";"2021-10-02";48151;43829;48464;43311
"3101";"2021-10-03";47649;48157;48350;47438
"3102";"2021-10-04";48242;47649;49196;47120
"3103";"2021-10-05";49252;48241;49503;46897
"3104";"2021-10-06";51508;49252;51922;49065
"3105";"2021-10-07";55335;51497;55743;50438
"3106";"2021-10-08";53797,03310738;55335;55349;53429
"3107";"2021-10-09";53947;53797;56000;53628
"3108";"2021-10-10";54968;53947;55475;53678
"3109";"2021-10-11";54691;54978;56450;54114
"3110";"2021-10-12";57489;54679;57821;54430
"3111";"2021-10-13";56009;57470;57661;53837,51997218
"3112";"2021-10-14";57368;56000;57775;54300
"3113";"2021-10-15";57354;57369;58488;56855
"3114";"2021-10-16";61680;57352;62900;56881
"3115";"2021-10-17";60868;61686;62333;60171
"3116";"2021-10-18";61504;60867;61698;59019
"3117";"2021-10-19";61994;61508;62682;59883
"3118";"2021-10-20";64263;62007;64421;61368
"3119";"2021-10-21";66021;64263,93176072;66958;63535
"3120";"2021-10-22";62219,4946565;66021;66643;61855
"3121";"2021-10-23";60706;62199;63729;60013
"3122";"2021-10-24";61302;60706;61764;59755
"3123";"2021-10-25";60847;61296;61476;59533
"3124";"2021-10-26";63100;60832;63666;60632
"3125";"2021-10-27";60288;63100;63332,60744575;59766
"3126";"2021-10-28";58449,27880851;60285;61450;57950
"3127";"2021-10-29";60598;58438;62444;57606
"3128";"2021-10-30";62257,71552291;60579;62980;60188
"3129";"2021-10-31";61880;62264;62353;60755
"3130";"2021-11-01";61330;61879;62415;60005
"3131";"2021-11-02";60949;61326;62491,21298363;59522
"3132";"2021-11-03";63249;60923,30466641;64313;60661
"3133";"2021-11-04";62900;63249;63565;60175
"3134";"2021-11-05";61414,88951003;62893;63067;60700
"3135";"2021-11-06";61005;61410;62600;60735
"3136";"2021-11-07";61495,04388678;60995;61583;60100
"3137";"2021-11-08";63263;61495,04388678;63279;61400
"3138";"2021-11-09";67526;63277;67665;63277
"3139";"2021-11-10";66938;67526;68444;66326
"3140";"2021-11-11";64871;66937,19022637;68958;62866
"3141";"2021-11-12";64791;64871;65541;64079
"3142";"2021-11-13";64134;64785;65421;62255
"3143";"2021-11-14";64398;64134;64988,98628182;63405
"3144";"2021-11-15";65474;64395;65474;63564
"3145";"2021-11-16";63561;65474;66343,87555372;63351
"3146";"2021-11-17";60068;63560;63561,99202931;58625,68734157
"3147";"2021-11-18";60352,81595949;60069;60851;58368
"3148";"2021-11-19";56963;60354,56777918;60945;56555
"3149";"2021-11-20";58130;56929;58379;55653
"3150";"2021-11-21";59766;58122;59886;57450
"3151";"2021-11-22";58691;59774;60050;58603
"3152";"2021-11-23";56281,06370152;58702;59456;55714
"3153";"2021-11-24";57577;56282;57869;55453
"3154";"2021-11-25";57166;57579,62257756;57762;55894,51623388
"3155";"2021-11-26";59015,78236183;57159;59423,42625193;57067
"3156";"2021-11-27";53839;59017,11364499;59238;53555
"3157";"2021-11-28";54791;53825;55329;53711
"3158";"2021-11-29";57356;54781;57469;53458
"3159";"2021-11-30";57840;57329;58888;56764
"3160";"2021-12-01";56966;57841;59174;55899
"3161";"2021-12-02";57240;56988,82934176;59055;56505
"3162";"2021-12-03";56517;57239;57390;55842
"3163";"2021-12-04";53687;56520;57599;51333
"3164";"2021-12-05";49249;53667;53879;41634
"3165";"2021-12-06";49474;49243;49769;47860
"3166";"2021-12-07";50513;49475,49285585;50988;47167
"3167";"2021-12-08";50634;50504,57178257;51970;50095
"3168";"2021-12-09";50503,43470097;50641;51275;48726
"3169";"2021-12-10";47610,10671846;50506;50844;47408
"3170";"2021-12-11";47208;47598;50212;47051
"3171";"2021-12-12";49426;47195;49522;46872
"3172";"2021-12-13";50123;49427;50800;48690
"3173";"2021-12-14";46748,99252241;50116,77552521;50234;45788
"3174";"2021-12-15";48399;46757,79747071;48684;46356,20997454
"3175";"2021-12-16";48901;48392;49520;46600
"3176";"2021-12-17";47665;48901,82763469;49480;47543
"3177";"2021-12-18";46180,73115089;47659;48038;45539
"3178";"2021-12-19";46873;46163;47483;45523
"3179";"2021-12-20";46704;46869,78960743;48364;46458
"3180";"2021-12-21";46901;46698;47541;45600
"3181";"2021-12-22";48923;46915;49369;46683
"3182";"2021-12-23";48626;48926,48057156;49588;48459,75038112
"3183";"2021-12-24";50833;48625;51413,12295813;48078
"3184";"2021-12-25";50830;50834;51842;50405
"3185";"2021-12-26";50435,2441132;50830;51171;50182
"3186";"2021-12-27";50797;50435,06967051;51300;49433
"3187";"2021-12-28";50690;50805;52085;50482,47485727
"3188";"2021-12-29";47556;50713,70862195;50714;47321
"3189";"2021-12-30";46465;47556;48166;46079
"3190";"2021-12-31";47156;46464;47911;45947
"3191";"2022-01-01";46218;47148;48650;45664,14362225
"3192";"2022-01-02";47747;46209;47957;46203
"3193";"2022-01-03";47302;47746;48012;46648
"3194";"2022-01-04";46448;47304,23510549;47578;45689
"3195";"2022-01-05";45834;46449,61555627;47671,86280513;45568
"3196";"2022-01-06";43455;45830;47058;42505
"3197";"2022-01-07";43103,47161129;43457;43781;42412
"3198";"2022-01-08";41548;43101,35518617;43135,77081015;40586
"3199";"2022-01-09";41682;41555,41669034;42319,82508013;40556
"3200";"2022-01-10";41856;41687,21240698;42801;41240
"3201";"2022-01-11";41847;41861;42270;39672,88479242
"3202";"2022-01-12";42741,74663693;41839;43119,19618143;41265
"3203";"2022-01-13";43909;42744;44315;42468
"3204";"2022-01-14";42583;43909;44445;42334
"3205";"2022-01-15";43091;42585;43468;41736
"3206";"2022-01-16";43069;43090;43816;42575
"3207";"2022-01-17";43084;43074;43487,39375881;42603
"3208";"2022-01-18";42223;43084;43194;41465
"3209";"2022-01-19";42376,97315245;42221;42690;41204
"3210";"2022-01-20";41676;42373;42596;41158
"3211";"2022-01-21";40692,20981196;41677;43591;40568,39019693
"3212";"2022-01-22";36467;40690,34893641;41132;35471
"3213";"2022-01-23";35104,74628423;36463,16076078;36861,57424928;33854,97502491
"3214";"2022-01-24";36308;35108;36556;34654
"3215";"2022-01-25";36702;36302;37596;32937
"3216";"2022-01-26";36986;36706;37584;35751
"3217";"2022-01-27";36828,54217638;36995;38935;36291,6959393
"3218";"2022-01-28";37194;36847,6476148;37275;35504
"3219";"2022-01-29";37759,82718923;37187;38055;36197
"3220";"2022-01-30";38179,91123381;37748;38898;37347,69182748
"3221";"2022-01-31";37914,38083181;38201,60978983;38403;37386
"3222";"2022-02-01";38500;37914;38785;36674
"3223";"2022-02-02";38713;38501;39416,42020804;38000
"3224";"2022-02-03";36913;38717,60475262;38879;36633
"3225";"2022-02-04";37366;36923;37410;36267,47644877
"3226";"2022-02-05";41588;37367;41753;37070
"3227";"2022-02-06";41438;41588;41956;40979,80786121
"3228";"2022-02-07";42412;41441;42739;41169
"3229";"2022-02-08";43865;42421,82387236;44540;41699,5447648
"3230";"2022-02-09";44077;43865;45400;42709
"3231";"2022-02-10";44431;44079,55202568;44865;43160
"3232";"2022-02-11";43545;44437;45899;43222
"3233";"2022-02-12";42418;43549;43965;42010
"3234";"2022-02-13";42244;42422;43036;41715
"3235";"2022-02-14";42090;42241;42789;41915
"3236";"2022-02-15";42554;42090;42863;41545
"3237";"2022-02-16";44563;42567;44762;42463
"3238";"2022-02-17";43909;44567;44584;43352
"3239";"2022-02-18";40555;43896,94591367;44189;40117
"3240";"2022-02-19";40027,47722701;40555;40984;39521
"3241";"2022-02-20";40128;40027;40482;39673
"3242";"2022-02-21";38439;40130;40164,0547683;38038
"3243";"2022-02-22";37060,861799;38437;39555;36829
"3244";"2022-02-23";38299;37078;38485;36402
"3245";"2022-02-24";37305;38294;39310;37117
"3246";"2022-02-25";38383;37305;39926;34425
"3247";"2022-02-26";39253;38380;39744,30276268;38058
"3248";"2022-02-27";39137,11917015;39252;40330;38633
"3249";"2022-02-28";37734,2155012;39157,95514117;39892;37051
"3250";"2022-03-01";43202;37739,64675691;44268;37496
"3251";"2022-03-02";44441;43208;44952;42862
"3252";"2022-03-03";43952;44442;45470;43378,82822903
"3253";"2022-03-04";42489;43946;44112,33989793;41856
"3254";"2022-03-05";39171;42489;42559,00615524;38621
"3255";"2022-03-06";39419;39170,82640044;39628;38625
"3256";"2022-03-07";38437,04838587;39414;39716;38120
"3257";"2022-03-08";38021;38437,04838587;39583;37181,75600117
"3258";"2022-03-09";38757;38018,58365775;39398;37888
"3259";"2022-03-10";41976;38764;42607;38692,1802019
"3260";"2022-03-11";39455;41968;42069;38633
"3261";"2022-03-12";38737;39454;40239;38230
"3262";"2022-03-13";38814;38739;39447;38679
"3263";"2022-03-14";37776;38815;39325;37577
"3264";"2022-03-15";39711,32170449;37779;40005,03139151;37450
"3265";"2022-03-16";39316,64988671;39717;39966;38168
"3266";"2022-03-17";41138;39323;41788;38878
"3267";"2022-03-18";40942,58383825;41139;41499;40542
"3268";"2022-03-19";41780;40949,46502595;42427;40161
"3269";"2022-03-20";42213;41772,27591881;42425;41438
"3270";"2022-03-21";41264;42212,66398374;42292;40931
"3271";"2022-03-22";41011;41263;41544;40544
"3272";"2022-03-23";42371;41010,41264944;43333;40878
"3273";"2022-03-24";42885;42370;42995;41750
"3274";"2022-03-25";44000;42886,85386804;44241;42587
"3275";"2022-03-26";44337;44000;45082;43606
"3276";"2022-03-27";44536,4262433;44336;44785;44112
"3277";"2022-03-28";46813;44536,21835356;46864;44439
"3278";"2022-03-29";47120;46810;48192;46663,38081286
"3279";"2022-03-30";47422;47120;48102;46952
"3280";"2022-03-31";47049;47423,96908156;47675;46446
"3281";"2022-04-01";45536;47048,94776884;47665;45190,19424317
"3282";"2022-04-02";46301;45535,78349408;46740,70525005;44234
"3283";"2022-04-03";45823;46301,01257854;47240;45636
"3284";"2022-04-04";46390;45820;47600;45505
"3285";"2022-04-05";46611;46388;46900;45111
"3286";"2022-04-06";45481;46594;47173;45359
"3287";"2022-04-07";43195,91199284;45490,44735913;45520;43162
"3288";"2022-04-08";43458;43194,82132932;43901;42804
"3289";"2022-04-09";42250;43441;43985;42137
"3290";"2022-04-10";42780;42249,61563447;42824;42137
"3291";"2022-04-11";42177,51505057;42780,0798286;44023;41933
"3292";"2022-04-12";39566;42181;42437;39223
"3293";"2022-04-13";40088;39560,17805141;40770;39300
"3294";"2022-04-14";41155;40096;41555;39607
"3295";"2022-04-15";39948;41166;41511;39575
"3296";"2022-04-16";40586,355501;39948,01234606;40873;39777
"3297";"2022-04-17";40408;40575;40717;40014
"3298";"2022-04-18";39707,55271232;40408;40624;39563
"3299";"2022-04-19";40822;39699,71930283;41127,50821203;38547
"3300";"2022-04-20";41518,32114382;40823;41777;40601
"3301";"2022-04-21";41364;41514;42223;40905
"3302";"2022-04-22";40502;41364,07177753;42989;39789
"3303";"2022-04-23";39726;40502;40799;39170
"3304";"2022-04-24";39444;39722,57093894;40103;39312
"3305";"2022-04-25";39480,58123889;39454;39973;38942
"3306";"2022-04-26";40455,53559827;39473;40635;38200
"3307";"2022-04-27";38132;40458,36692153;40809;37727
"3308";"2022-04-28";39263;38133;39496;37900
"3309";"2022-04-29";39757,81575497;39261,41542102;40383;38910
"3310";"2022-04-30";38600;39756;39927,17935766;38200
"3311";"2022-05-01";37660;38616;38811;37633
"3312";"2022-05-02";38496,07041811;37659;38714;37406,13888176
"3313";"2022-05-03";38521;38495,42135157;39208,80322028;38075
"3314";"2022-05-04";37752;38526;38673,49243394;37555
"3315";"2022-05-05";39708,11961676;37752;40046;37695
"3316";"2022-05-06";36577;39708,11961676;39850;35501
"3317";"2022-05-07";36040;36577;36685;35290
"3318";"2022-05-08";35506;36041;36170;34854
"3319";"2022-05-09";34064;35506;35541;33761
"3320";"2022-05-10";30140;34075;34277;30100
"3321";"2022-05-11";31072;30136;32687;29833
"3322";"2022-05-12";29149;31065,32759343;32227;27900
"3323";"2022-05-13";29078;29149,69356674;30270;26591
"3324";"2022-05-14";29305;29089;31136;28826
"3325";"2022-05-15";30099;29301;30416,94862318;28630
"3326";"2022-05-16";31318;30099;31500;29481
"3327";"2022-05-17";29864;31323;31324,08253275;29070
"3328";"2022-05-18";30442;29868;30773;29433,51564009
"3329";"2022-05-19";28681;30440;30702;28632,1300395
"3330";"2022-05-20";30329,11483534;28685;30550;28670
"3331";"2022-05-21";29202,32017749;30329;30769;28702
"3332";"2022-05-22";29439;29203;29654;28937
"3333";"2022-05-23";30283;29439;30477;29238
"3334";"2022-05-24";29102;30279;30666;28863
"3335";"2022-05-25";29647;29102;29854;28652,02346923
"3336";"2022-05-26";29525,65891892;29648;30219,30951769;29333
"3337";"2022-05-27";29206,99009526;29522;29859,22423568;27978
"3338";"2022-05-28";28609,29899389;29197;29384;28262
"3339";"2022-05-29";29037,32513873;28618,20387438;29269;28524
"3340";"2022-05-30";29476;29037,32513873;29699,25013822;28850
"3341";"2022-05-31";31726,27832771;29477;32503;29310
"3342";"2022-06-01";31785;31724,19964769;32407,93272565;31220
"3343";"2022-06-02";29833;31798,25894723;31974,1614267;29346
"3344";"2022-06-03";30478;29843;30719;29610
"3345";"2022-06-04";29730;30473,75559032;30708,17873851;29300
"3346";"2022-06-05";29874;29719;30028;29498
"3347";"2022-06-06";29923,41356674;29873;30245;29540
"3348";"2022-06-07";31371,83211454;29934;31775;29907
"3349";"2022-06-08";31137;31371;31591;29174
"3350";"2022-06-09";30226;31138;31339;29872
"3351";"2022-06-10";30112,15191487;30225;30711,83055338;29952
"3352";"2022-06-11";29103;30112;30395;28864
"3353";"2022-06-12";28433;29104;29456;28138
"3354";"2022-06-13";26636;28442;28558,26751191;26636
"3355";"2022-06-14";22500;26636;26951;21953
"3356";"2022-06-15";22143,77484;22500;23377;20859
"3357";"2022-06-16";22594;22143;22810;20073
"3358";"2022-06-17";20397,20710459;22594;23010;20248
"3359";"2022-06-18";20414;20400;21362;20250
"3360";"2022-06-19";18965;20413;20688;17605
"3361";"2022-06-20";20549;18964;20744;17950
"3362";"2022-06-21";20549,09798559;20543,45566385;21039;19626
"3363";"2022-06-22";20694;20554;21675;20327
"3364";"2022-06-23";19944;20689,23205291;20848;19730
"3365";"2022-06-24";21074;19952;21179;19855
"3366";"2022-06-25";21229;21076;21549;20704
"3367";"2022-06-26";21473;21229;21594;20893
"3368";"2022-06-27";21056;21479;22020;20980
"3369";"2022-06-28";20718;21054,89482996;21534;20515
"3370";"2022-06-29";20272;20734;21208;20194
"3371";"2022-06-30";20111;20271;20430;19844
"3372";"2022-07-01";19944;20112;20157;18638
"3373";"2022-07-02";19286;19943;20959;18962
"3374";"2022-07-03";19230;19281;19445;18980
"3375";"2022-07-04";19308;19230;19666;18774
"3376";"2022-07-05";20231;19307,29593377;20343;19050
"3377";"2022-07-06";20169;20233;20736;19287
"3378";"2022-07-07";20557,05483986;20168,28749762;20665,61764153;19758
"3379";"2022-07-08";21593;20551,24599564;21816;20253
"3380";"2022-07-09";21590;21597;22425;21172
"3381";"2022-07-10";21575,75757576;21587,17550637;21976;21318
"3382";"2022-07-11";20854,59638401;21576,1046085;21590,54000409;20669
"3383";"2022-07-12";19944;20869;20869;19872
"3384";"2022-07-13";19310,53347612;19945;20038,23365274;19216,56633301
"3385";"2022-07-14";20246;19308;20347;18912,59691993
"3386";"2022-07-15";20582;20232;21026;19625
"3387";"2022-07-16";20820;20580,88162175;21195;20373
"3388";"2022-07-17";21224;20820;21606;20474
"3389";"2022-07-18";20787,94254165;21211,8461135;21666;20750
"3390";"2022-07-19";22437;20791;22780;20763
"3391";"2022-07-20";23388;22436;23800;21592
"3392";"2022-07-21";23209;23384;24276;22905
"3393";"2022-07-22";23151,82385576;23214,24295395;23423;22350
"3394";"2022-07-23";22681;23150;23732;22515
"3395";"2022-07-24";22448;22685;22995;21943
"3396";"2022-07-25";22580,43244993;22442;23006;22261
"3397";"2022-07-26";21297;22578;22663,27985526;21260
"3398";"2022-07-27";21262;21305;21338;20724
"3399";"2022-07-28";22951;21268;23100;21056
"3400";"2022-07-29";23848;22953,21189857;24180;22594
"3401";"2022-07-30";23764;23844,17675427;24444;23450
"3402";"2022-07-31";23639;23782;24736;23512
"3403";"2022-08-01";23294;23640,26790736;24211;23233
"3404";"2022-08-02";23256,43130738;23291;23499,33892049;22879
"3405";"2022-08-03";22986;23256;23466;22676
"3406";"2022-08-04";22813,87370738;22982;23634,09748227;22680
"3407";"2022-08-05";22611,73420504;22813,21307165;23214;22390
"3408";"2022-08-06";23312;22611;23479;22593,47884997
"3409";"2022-08-07";22930;23312;23341,25695438;22898
"3410";"2022-08-08";23177,92133232;22929,97521111;23435;22836
"3411";"2022-08-09";23817;23177,92133232;24224;23163,96340701
"3412";"2022-08-10";23142;23817;23913;22888
"3413";"2022-08-11";23954,17992196;23141;24227;22650
"3414";"2022-08-12";23931,54283369;23954;24900;23861
"3415";"2022-08-13";24401;23932;24470;23600
"3416";"2022-08-14";24425;24399;24900;24284
"3417";"2022-08-15";24300;24435;25068;24143
"3418";"2022-08-16";24094;24303;25205;23758
"3419";"2022-08-17";23856;24091;24234,10623656;23679
"3420";"2022-08-18";23332,48537268;23855,76464293;24440;23170
"3421";"2022-08-19";23204;23332;23600;23115
"3422";"2022-08-20";20835;23194;23199;20790
"3423";"2022-08-21";21141;20832;21370;20769
"3424";"2022-08-22";21511,72749449;21139;21800;21070
"3425";"2022-08-23";21395;21514;21537;20908
"3426";"2022-08-24";21519;21396;21685;20908
"3427";"2022-08-25";21365,61149467;21528;21930;21157
"3428";"2022-08-26";21563;21372,50137535;21816;21318
"3429";"2022-08-27";20262;21562,63485514;21874;20133
"3430";"2022-08-28";20049;20256,46139587;20386;19773
"3431";"2022-08-29";19571;20044;20169;19540
"3432";"2022-08-30";20307;19570,9358742;20427;19561
"3433";"2022-08-31";19824;20299;20589;19574
"3434";"2022-09-01";20058;19825;20495;19812
"3435";"2022-09-02";20144;20056,01071509;20212;19581
"3436";"2022-09-03";19970;20142,41710996;20441,42260626;19764
"3437";"2022-09-04";19835;19969,84380935;20063,72915111;19646,41290961
"3438";"2022-09-05";20003;19833,70674633;20039;19589
"3439";"2022-09-06";19788,90905518;20004;20060;19637
"3440";"2022-09-07";18794;19789;20183;18675
"3441";"2022-09-08";19286;18794;19463;18549
"3442";"2022-09-09";19321,99343392;19286;19460;19029,17130173
"3443";"2022-09-10";21373;19323,45389847;21590;19304,35664047
"3444";"2022-09-11";21656;21373;21802;21139
"3445";"2022-09-12";21834;21654,41794906;21854;21359
"3446";"2022-09-13";22395;21832,92465912;22480;21553
"3447";"2022-09-14";20175,11037941;22395;22794;19883
"3448";"2022-09-15";20234,10830414;20177;20536;19624
"3449";"2022-09-16";19714;20236;20330;19507,96149205
"3450";"2022-09-17";19813,31437099;19717;19894;19347
"3451";"2022-09-18";20124,67868232;19813;20212;19757
"3452";"2022-09-19";19417,99098587;20124,67868232;20125;19350,08803832
"3453";"2022-09-20";19544,5149091;19418;19694;18256
"3454";"2022-09-21";18886,62342906;19544;19635;18754
"3455";"2022-09-22";18473;18886;19981;18210
"3456";"2022-09-23";19413;18473;19524;18377
"3457";"2022-09-24";19299;19411,87732991;19512;18551
"3458";"2022-09-25";18935;19298;19315;18822
"3459";"2022-09-26";18817;18934;19188;18646
"3460";"2022-09-27";19235;18819;19333;18694
"3461";"2022-09-28";19096,59592432;19233;20385;18838
"3462";"2022-09-29";19419;19096;19791;18478
"3463";"2022-09-30";19589;19419,45237404;19652;18859
"3464";"2022-10-01";19429,98970855;19589;20181;19154
"3465";"2022-10-02";19316;19429;19485;19157
"3466";"2022-10-03";19066,91978561;19314;19396;18943
"3467";"2022-10-04";19632;19067;19708;18980
"3468";"2022-10-05";20344;19635;20543;19502
"3469";"2022-10-06";20156,31380734;20344;20363;19750
"3470";"2022-10-07";19960;20156;20455;19866
"3471";"2022-10-08";19532,6194523;19959;20059;19334
"3472";"2022-10-09";19418,0113733;19532,6194523;19626;19250
"3473";"2022-10-10";19444,42907034;19418;19553;19326
"3474";"2022-10-11";19128;19441;19526,95886111;19000
"3475";"2022-10-12";19063;19127;19260;18856,7741059
"3476";"2022-10-13";19160;19063;19233;19025
"3477";"2022-10-14";19385;19155;19515;18161
"3478";"2022-10-15";19186;19382;19947;19088
"3479";"2022-10-16";19071;19183;19227;18991
"3480";"2022-10-17";19267;19073;19428;19067
"3481";"2022-10-18";19554;19268;19684;19166
"3482";"2022-10-19";19334;19557;19709;19100
"3483";"2022-10-20";19132;19332;19361;19081
"3484";"2022-10-21";19058;19131;19355;18900
"3485";"2022-10-22";19175;19057;19260;18673
"3486";"2022-10-23";19219;19175;19278;19124
"3487";"2022-10-24";19585;19219;19707;19086
"3488";"2022-10-25";19340;19586;19615;19174
"3489";"2022-10-26";20104;19339;20432;19251
"3490";"2022-10-27";20790;20105;21022;20077
"3491";"2022-10-28";20301;20788;20892;20191
"3492";"2022-10-29";20611;20305;20767;20033
"3493";"2022-10-30";20833;20610;21091;20576
"3494";"2022-10-31";20647;20833;20950;20532
"3495";"2022-11-01";20509;20649;20860;20257
"3496";"2022-11-02";20500;20508;20699;20340
"3497";"2022-11-03";20165;20501;20817;20078
"3498";"2022-11-04";20223;20166;20404;20052
"3499";"2022-11-05";21165;20223;21298;20206
"3500";"2022-11-06";21313;21165;21470;21100
"3501";"2022-11-07";20932;21316;21378;20900
"3502";"2022-11-08";20609;20932;21083;20421
"3503";"2022-11-09";18559;20609;20712;16950
"3504";"2022-11-10";15923;18557;18600;15588
"3505";"2022-11-11";17585;15928;18156;15760
"3506";"2022-11-12";17047;17584;17671;16355
"3507";"2022-11-13";16820;17056;17106;16635
"3508";"2022-11-14";16345;16815;16956;16255
"3509";"2022-11-15";16626;16344;17200;15822
"3510";"2022-11-16";16886;16625;17132;16543
"3511";"2022-11-17";16654;16887;17002;16347
"3512";"2022-11-18";16683;16653;16735;16410
"3513";"2022-11-19";16685;16683;16977;16546
"3514";"2022-11-20";16695;16682;16811;16538
"3515";"2022-11-21";16278;16692;16742;16184
"3516";"2022-11-22";15765;16278;16305;15487
"3517";"2022-11-23";16217;15766;16294;15616
"3518";"2022-11-24";16613;16219;16682;16168
"3519";"2022-11-25";16606;16608;16804;16463
"3520";"2022-11-26";16519;16603;16617;16354
"3521";"2022-11-27";16460;16520;16697;16389
"3522";"2022-11-28";16435;16460;16603;16410
"3523";"2022-11-29";16214;16436;16487;16002
"3524";"2022-11-30";16452;16216;16545;16101
"3525";"2022-12-01";17180;16454;17297;16446
"3526";"2022-12-02";16980;17181;17335;16872
"3527";"2022-12-03";17090;16982;17100;16789
"3528";"2022-12-04";16889;17091;17144;16865
"3529";"2022-12-05";17127;16890;17210;16885
"3530";"2022-12-06";16975;17127;17436;16886
"3531";"2022-12-07";17094;16974;17109;16908
"3532";"2022-12-08";16846;17095;17156;16701
"3533";"2022-12-09";17246;16846;17323;16756
"3534";"2022-12-10";17137;17247;17366;17053
"3535";"2022-12-11";17133;17137;17240;17104
"3536";"2022-12-12";17110;17132;17503;17092
"3537";"2022-12-13";17229;17101;17263;16879
"3538";"2022-12-14";17785;17230;18000;17102
"3539";"2022-12-15";17813;17786;18391;17678
"3540";"2022-12-16";17373;17816;17867;17299
"3541";"2022-12-17";16642;17372;17544;16550
"3542";"2022-12-18";16793;16648;16811;16609
"3543";"2022-12-19";16755;16794;16872;16678
"3544";"2022-12-20";16447;16756;16825;16261
"3545";"2022-12-21";16924;16448;17066;16413
"3546";"2022-12-22";16845;16917;16934;16750
"3547";"2022-12-23";16838;16840;16873;16588
"3548";"2022-12-24";16802;16838;16966;16770
"3549";"2022-12-25";16864;16802;16891;16802
"3550";"2022-12-26";16847;16864;16874;16723
"3551";"2022-12-27";16946;16848;16963;16814
"3552";"2022-12-28";16720;16947;16987;16617
"3553";"2022-12-29";16558;16719;16797;16444
"3554";"2022-12-30";16658;16558;16675;16505
"3555";"2022-12-31";16618;16658;16667;16358
"3556";"2023-01-01";16564;16618;16664;16507
"3557";"2023-01-02";16643;16569;16644;16517
"3558";"2023-01-03";16690;16643;16803;16584
"3559";"2023-01-04";16689;16689;16810;16625
